Equipment_ID,Type,Model,Manufacture_Year,Customer_ID,CheckOut_Date,Planned_Return_Date,CheckIn_Date,Rental_Status,Operating_Hours,Idle_Hours,Fuel_Consumed_Liters,Fuel_Efficiency_L_per_hr,Distance_Traveled_km,Load_Cycles,GPS_Location,Maintenance_Flag,Breakdowns,Engine_Temp_Max,Hydraulic_Pressure_Max,Rental_Cost_USD,Overdue_Fine_USD,Total_Bill_USD
EQ0952,Bulldozer,D7R2,2019,CUST441,2025-03-08,2025-03-12,2025-03-12,Closed,52,8,656.23,12.62,0,0,Site_B,No,0,95,352,2208,0,2208
EQ0953,Excavator,336D2,2018,CUST422,2025-02-23,2025-02-26,2025-02-26,Closed,22,12,258.77,11.76,0,0,Site_D,No,0,98,342,1599,0,1599
EQ0954,DumpTruck,773G,2019,CUST358,2025-01-08,2025-01-16,2025-01-15,Closed,46,14,576.69,12.54,107,131,Site_C,Yes,0,96,353,4032,0,4032
EQ0955,Loader,980M,2020,CUST233,2025-04-29,2025-05-08,2025-05-09,Overdue,69,17,918.05,13.31,318,78,Site_F,Yes,1,86,323,4599,100,4699
EQ0956,DumpTruck,777G,2019,CUST002,2025-02-10,2025-02-16,2025-02-16,Closed,42,10,564.77,13.45,139,87,Site_D,Yes,2,94,340,2982,0,2982
EQ0957,Excavator,320D2,2019,CUST128,2025-04-02,2025-04-12,2025-04-14,Overdue,92,27,1121.14,12.19,0,0,Site_E,Yes,0,98,340,4650,200,4850
EQ0958,DumpTruck,777G,2019,CUST134,2025-02-02,2025-02-11,2025-02-11,Closed,42,20,522.77,12.45,161,114,Site_B,No,0,94,325,3339,0,3339
EQ0959,DumpTruck,775G,2019,CUST202,2025-01-15,2025-01-19,2025-01-20,Overdue,10,9,115.94,11.59,40,27,Site_D,Yes,0,85,302,2344,100,2444
EQ0960,Loader,980M,2022,CUST321,2025-04-30,2025-05-06,2025-05-08,Overdue,39,13,519.01,13.31,115,82,Site_B,Yes,0,99,325,2502,200,2702
EQ0961,Bulldozer,D6R2,2021,CUST317,2025-04-21,2025-05-03,2025-05-03,Closed,67,22,796.02,11.88,0,0,Site_D,No,0,89,311,7140,0,7140
EQ0962,Crane,320C,2022,CUST061,2025-03-18,2025-03-26,2025-03-27,Overdue,52,3,634.92,12.21,0,0,Site_A,No,0,99,363,3040,100,3140
EQ0963,Bulldozer,D8T,2019,CUST098,2025-02-05,2025-02-09,2025-02-09,Closed,19,17,247.52,13.03,0,0,Site_C,No,2,100,348,1532,0,1532
EQ0964,DumpTruck,773G,2022,CUST111,2025-02-02,2025-02-10,2025-02-10,Closed,69,16,911.71,13.21,330,200,Site_C,Yes,0,98,323,3632,0,3632
EQ0965,Bulldozer,D6R2,2020,CUST500,2025-01-12,2025-01-19,2025-01-17,Closed,41,14,524.21,12.79,0,0,Site_C,Yes,0,99,331,3108,0,3108
EQ0966,Loader,980M,2023,CUST235,2025-01-03,2025-01-06,2025-01-06,Closed,23,5,301.37,13.1,89,36,Site_A,Yes,0,100,317,1719,0,1719
EQ0967,Crane,350C,2021,CUST352,2025-02-18,2025-03-04,2025-03-04,Closed,106,23,1320.76,12.46,0,0,Site_B,No,0,98,332,5152,0,5152
EQ0968,Excavator,323D3,2018,CUST027,2025-02-06,2025-02-18,2025-02-18,Closed,74,16,860.83,11.63,0,0,Site_C,Yes,2,100,345,6060,0,6060
EQ0969,Loader,980M,2023,CUST415,2025-04-28,2025-05-02,2025-05-02,Closed,12,22,154.87,12.91,26,16,Site_A,Yes,0,93,364,2032,0,2032
EQ0970,DumpTruck,775G,2021,CUST344,2025-02-27,2025-03-12,2025-03-12,Closed,105,36,1247.06,11.88,227,121,Site_C,Yes,2,86,322,5408,0,5408
EQ0971,Bulldozer,D8T,2021,CUST477,2025-03-21,2025-03-30,2025-03-29,Closed,63,12,829.04,13.16,0,0,Site_C,No,0,89,311,3879,0,3879
EQ0972,Loader,966GC,2019,CUST134,2025-01-17,2025-01-30,2025-01-30,Closed,74,13,955.58,12.91,356,122,Site_A,No,0,86,316,6201,0,6201
EQ0973,Crane,350C,2020,CUST475,2025-01-04,2025-01-11,2025-01-11,Closed,52,17,645.2,12.41,0,0,Site_D,No,0,93,333,3374,0,3374
EQ0974,Crane,330C,2019,CUST162,2025-02-06,2025-02-10,2025-02-10,Closed,26,0,329.11,12.66,0,0,Site_F,No,0,89,356,1452,0,1452
EQ0975,Bulldozer,D6R2,2018,CUST118,2025-01-16,2025-01-29,2025-01-29,Closed,83,27,1054.79,12.71,0,0,Site_B,Yes,0,100,333,5083,0,5083
EQ0976,DumpTruck,775G,2018,CUST459,2025-04-13,2025-04-23,2025-04-23,Closed,85,11,992.67,11.68,279,114,Site_D,Yes,2,99,345,5310,0,5310
EQ0977,Loader,966GC,2021,CUST253,2025-03-28,2025-04-01,2025-04-01,Closed,21,6,282.49,13.45,60,38,Site_A,Yes,0,88,344,1492,0,1492
EQ0978,Bulldozer,D7R2,2019,CUST428,2025-02-17,2025-03-03,2025-03-03,Closed,95,29,1095.99,11.54,0,0,Site_B,No,0,91,300,6776,0,6776
EQ0979,Loader,950GC,2021,CUST472,2025-03-14,2025-03-18,2025-03-18,Closed,26,2,325.23,12.51,97,52,Site_A,Yes,0,100,312,2308,0,2308
EQ0980,Crane,320C,2020,CUST349,2025-03-29,2025-04-07,2025-04-07,Closed,61,13,744.91,12.21,0,0,Site_F,Yes,0,97,347,4509,0,4509
EQ0981,Excavator,336D2,2019,CUST015,2025-03-24,2025-03-31,2025-03-31,Closed,44,17,522.98,11.89,0,0,Site_A,No,0,100,358,3570,0,3570
EQ0982,Crane,350C,2023,CUST003,2025-03-05,2025-03-15,2025-03-15,Closed,75,14,884.77,11.8,0,0,Site_C,Yes,0,99,341,5920,0,5920
EQ0983,Loader,950GC,2019,CUST442,2025-03-20,2025-03-23,2025-03-23,Closed,11,9,130.53,11.87,36,28,Site_A,No,1,95,307,1620,0,1620
EQ0984,Excavator,323D3,2022,CUST196,2025-03-08,2025-03-15,2025-03-17,Overdue,50,14,620.07,12.4,0,0,Site_A,No,0,93,322,2877,200,3077
EQ0985,DumpTruck,773G,2018,CUST437,2025-02-02,2025-02-10,2025-02-11,Overdue,60,19,710.19,11.84,270,83,Site_B,Yes,1,97,351,3376,100,3476
EQ0986,Bulldozer,D6R2,2020,CUST252,2025-04-09,2025-04-17,2025-04-17,Closed,41,24,489.97,11.95,0,0,Site_D,No,0,89,345,4160,0,4160
EQ0987,Excavator,336D2,2022,CUST103,2025-02-18,2025-02-26,2025-02-26,Closed,53,19,649.09,12.25,0,0,Site_D,No,0,97,360,3344,0,3344
EQ0988,Loader,980M,2021,CUST047,2025-04-23,2025-05-07,2025-05-07,Closed,82,33,1077.14,13.14,173,224,Site_D,No,0,90,355,7154,0,7154
EQ0989,DumpTruck,773G,2018,CUST263,2025-02-15,2025-02-18,2025-02-18,Closed,19,11,231.53,12.19,45,35,Site_C,No,0,92,319,1764,0,1764
EQ0990,DumpTruck,777G,2023,CUST332,2025-04-06,2025-04-09,2025-04-11,Overdue,25,9,296.01,11.84,70,35,Site_E,Yes,0,94,359,1383,200,1583
EQ0991,Excavator,336D2,2020,CUST077,2025-04-07,2025-04-14,2025-04-16,Overdue,47,16,588.1,12.51,0,0,Site_B,No,2,92,366,3213,200,3413
EQ0992,Crane,350C,2018,CUST283,2025-03-10,2025-03-18,2025-03-18,Closed,54,19,656.31,12.15,0,0,Site_A,Yes,0,88,365,3664,0,3664
EQ0993,DumpTruck,773G,2021,CUST339,2025-02-02,2025-02-12,2025-02-13,Overdue,72,15,946.16,13.14,205,106,Site_F,No,0,96,332,4990,100,5090
EQ0994,Excavator,323D3,2018,CUST059,2025-01-03,2025-01-17,2025-01-17,Closed,126,29,1632.61,12.96,0,0,Site_F,No,0,90,323,7910,0,7910
EQ0995,DumpTruck,773G,2018,CUST214,2025-01-03,2025-01-07,2025-01-07,Closed,48,11,576.91,12.02,108,59,Site_F,No,0,95,358,2172,0,2172
EQ0996,DumpTruck,777G,2020,CUST175,2025-03-16,2025-03-19,2025-03-20,Overdue,30,9,366.06,12.2,96,53,Site_B,Yes,0,90,310,1623,100,1723
EQ0997,Loader,966GC,2023,CUST055,2025-01-02,2025-01-07,2025-01-07,Closed,42,7,542.13,12.91,203,76,Site_D,Yes,0,85,350,1895,0,1895
EQ0998,Excavator,320D2,2023,CUST245,2025-01-08,2025-01-11,2025-01-11,Closed,10,4,125.16,12.52,0,0,Site_D,No,0,100,338,1524,0,1524
EQ0999,Loader,966GC,2023,CUST345,2025-03-31,2025-04-10,2025-04-10,Closed,55,26,664.69,12.09,174,92,Site_F,No,1,94,311,3820,0,3820
EQ1000,Bulldozer,D6R2,2019,CUST058,2025-02-26,2025-03-06,2025-03-06,Closed,70,20,846.73,12.1,0,0,Site_A,Yes,0,85,326,3784,0,3784
EQ1001,Bulldozer,D8T,2019,CUST224,2025-03-09,2025-03-22,2025-03-21,Closed,114,24,1478.41,12.97,0,0,Site_F,Yes,0,87,338,7111,0,7111
EQ1002,DumpTruck,773G,2021,CUST217,2025-01-22,2025-02-02,2025-02-02,Closed,76,31,932.21,12.27,202,201,Site_A,Yes,0,90,319,5929,0,5929
EQ1003,DumpTruck,775G,2021,CUST011,2025-03-17,2025-03-25,2025-03-24,Closed,51,21,610.09,11.96,214,82,Site_D,Yes,0,91,337,3960,0,3960
EQ1004,DumpTruck,773G,2020,CUST005,2025-02-19,2025-02-26,2025-02-26,Closed,53,16,702.87,13.26,234,116,Site_A,No,0,98,363,3766,0,3766
EQ1005,Loader,980M,2023,CUST284,2025-04-22,2025-05-03,2025-05-04,Overdue,71,21,907.17,12.78,152,202,Site_C,Yes,2,100,351,5214,100,5314
EQ1006,Loader,980M,2023,CUST314,2025-01-13,2025-01-23,2025-01-23,Closed,72,17,878.01,12.19,291,125,Site_F,No,0,92,307,4850,0,4850
EQ1007,Excavator,336D2,2022,CUST162,2025-03-23,2025-03-27,2025-03-27,Closed,22,8,276.2,12.55,0,0,Site_E,Yes,1,93,353,2308,0,2308
EQ1008,DumpTruck,773G,2021,CUST319,2025-03-10,2025-03-15,2025-03-15,Closed,45,2,522.57,11.61,93,85,Site_F,No,0,99,355,1775,0,1775
EQ1009,Bulldozer,D7R2,2023,CUST099,2025-04-08,2025-04-17,2025-04-17,Closed,68,13,851.98,12.53,0,0,Site_D,No,0,99,329,4311,0,4311
EQ1010,Bulldozer,D8T,2023,CUST174,2025-03-14,2025-03-20,2025-03-20,Closed,50,16,646.63,12.93,0,0,Site_E,No,0,89,337,3210,0,3210
EQ1011,DumpTruck,775G,2023,CUST335,2025-02-10,2025-02-23,2025-02-24,Overdue,98,28,1185.61,12.1,289,229,Site_F,No,0,100,320,6617,100,6717
EQ1012,Bulldozer,D7R2,2023,CUST384,2025-03-26,2025-03-30,2025-03-31,Overdue,42,5,497.67,11.85,0,0,Site_A,No,0,89,322,1604,100,1704
EQ1013,Bulldozer,D8T,2021,CUST052,2025-03-13,2025-03-26,2025-03-24,Closed,98,26,1229.46,12.55,0,0,Site_D,No,0,94,330,5239,0,5239
EQ1014,Loader,950GC,2018,CUST184,2025-01-01,2025-01-10,2025-01-09,Closed,65,11,819.72,12.61,274,129,Site_C,No,0,90,322,5049,0,5049
EQ1015,Loader,950GC,2018,CUST173,2025-02-12,2025-02-15,2025-02-15,Closed,26,14,337.39,12.98,63,71,Site_D,Yes,0,92,315,1479,0,1479
EQ1016,Bulldozer,D7R2,2020,CUST175,2025-04-07,2025-04-18,2025-04-18,Closed,86,16,1006.2,11.7,0,0,Site_C,Yes,0,93,319,6248,0,6248
EQ1017,Loader,980M,2023,CUST054,2025-03-28,2025-04-07,2025-04-07,Closed,70,17,911.68,13.02,252,187,Site_F,Yes,0,99,358,5960,0,5960
EQ1018,Excavator,320D2,2022,CUST313,2025-03-19,2025-03-28,2025-03-28,Closed,55,17,737.45,13.41,0,0,Site_A,Yes,0,88,321,4599,0,4599
EQ1019,Excavator,320D2,2020,CUST081,2025-03-31,2025-04-04,2025-04-04,Closed,28,9,374.13,13.36,0,0,Site_F,No,0,99,364,1908,0,1908
EQ1020,Excavator,320D2,2023,CUST187,2025-01-22,2025-01-26,2025-01-26,Closed,26,3,347.55,13.37,0,0,Site_C,Yes,0,88,325,1848,0,1848
EQ1021,DumpTruck,773G,2019,CUST428,2025-01-08,2025-01-16,2025-01-16,Closed,58,12,773.1,13.33,152,135,Site_D,No,0,94,364,3144,0,3144
EQ1022,Excavator,336D2,2020,CUST367,2025-04-22,2025-05-06,2025-05-06,Closed,89,33,1105.98,12.43,0,0,Site_D,No,0,92,319,7588,0,7588
EQ1023,Loader,966GC,2019,CUST071,2025-01-25,2025-01-31,2025-01-31,Closed,52,5,614.46,11.82,211,65,Site_D,No,0,98,358,3558,0,3558
EQ1024,Loader,980M,2020,CUST484,2025-02-02,2025-02-14,2025-02-14,Closed,89,22,1182.24,13.28,230,198,Site_A,No,0,89,301,6396,0,6396
EQ1025,Loader,950GC,2018,CUST174,2025-04-29,2025-05-12,2025-05-12,Closed,102,33,1230.64,12.07,319,123,Site_C,No,0,90,355,4745,0,4745
EQ1026,DumpTruck,773G,2023,CUST473,2025-03-03,2025-03-11,2025-03-11,Closed,47,10,571.92,12.17,97,79,Site_F,Yes,1,86,366,4792,0,4792
EQ1027,Crane,330C,2021,CUST454,2025-02-04,2025-02-16,2025-02-16,Closed,62,23,827.6,13.35,0,0,Site_F,No,0,95,344,4224,0,4224
EQ1028,Crane,350C,2022,CUST472,2025-01-01,2025-01-14,2025-01-14,Closed,87,18,1113.99,12.8,0,0,Site_B,No,0,99,326,7501,0,7501
EQ1029,Loader,980M,2022,CUST334,2025-04-09,2025-04-23,2025-04-22,Closed,93,24,1118.51,12.03,196,115,Site_D,No,2,97,325,8050,0,8050
EQ1030,Crane,320C,2018,CUST276,2025-03-18,2025-04-01,2025-04-01,Closed,110,28,1317.63,11.98,0,0,Site_C,No,0,89,366,6832,0,6832
EQ1031,Crane,320C,2018,CUST262,2025-04-25,2025-05-09,2025-05-09,Closed,76,24,963.17,12.67,0,0,Site_E,No,0,95,320,4970,0,4970
EQ1032,Excavator,323D3,2022,CUST133,2025-02-08,2025-02-21,2025-02-21,Closed,78,18,961.25,12.32,0,0,Site_B,No,0,98,364,4914,0,4914
EQ1033,Excavator,336D2,2020,CUST322,2025-04-27,2025-05-02,2025-05-04,Overdue,33,12,416.51,12.62,0,0,Site_E,No,0,88,306,2715,200,2915
EQ1034,Excavator,336D2,2020,CUST294,2025-02-01,2025-02-07,2025-02-07,Closed,45,10,531.75,11.82,0,0,Site_F,Yes,0,99,343,2460,0,2460
EQ1035,Loader,980M,2023,CUST458,2025-04-11,2025-04-19,2025-04-19,Closed,65,14,821.38,12.64,215,73,Site_F,Yes,0,96,338,3376,0,3376
EQ1036,Loader,980M,2019,CUST366,2025-04-21,2025-04-26,2025-04-28,Overdue,38,5,456.01,12.0,171,76,Site_D,Yes,0,88,341,2410,200,2610
EQ1037,Loader,950GC,2020,CUST233,2025-04-16,2025-04-25,2025-04-25,Closed,60,16,696.64,11.61,155,61,Site_A,Yes,0,98,352,3330,0,3330
EQ1038,Excavator,320D2,2021,CUST455,2025-01-06,2025-01-20,2025-01-18,Closed,92,22,1123.84,12.22,0,0,Site_B,No,0,91,357,5166,0,5166
EQ1039,Crane,350C,2022,CUST207,2025-01-08,2025-01-21,2025-01-21,Closed,101,18,1337.5,13.24,0,0,Site_E,No,0,93,363,6656,0,6656
EQ1040,DumpTruck,775G,2023,CUST477,2025-04-22,2025-04-28,2025-04-28,Closed,28,2,363.81,12.99,63,56,Site_D,No,0,90,318,2874,0,2874
EQ1041,Bulldozer,D7R2,2023,CUST235,2025-03-18,2025-03-26,2025-03-26,Closed,61,15,760.28,12.46,0,0,Site_B,Yes,0,91,358,3768,0,3768
EQ1042,Excavator,323D3,2019,CUST484,2025-04-23,2025-05-04,2025-05-04,Closed,79,19,984.82,12.47,0,0,Site_E,No,1,88,352,4158,0,4158
EQ1043,Excavator,336D2,2022,CUST149,2025-04-12,2025-04-23,2025-04-23,Closed,59,14,716.8,12.15,0,0,Site_A,Yes,0,88,347,4708,0,4708
EQ1044,Crane,330C,2020,CUST249,2025-03-28,2025-04-11,2025-04-11,Closed,86,22,1128.51,13.12,0,0,Site_A,Yes,0,89,353,5068,0,5068
EQ1045,Crane,330C,2019,CUST094,2025-03-21,2025-04-03,2025-04-03,Closed,86,34,1105.91,12.86,0,0,Site_F,No,0,85,315,6370,0,6370
EQ1046,Crane,320C,2018,CUST214,2025-03-14,2025-03-26,2025-03-26,Closed,81,19,1036.45,12.8,0,0,Site_D,No,0,99,343,6600,0,6600
EQ1047,DumpTruck,775G,2023,CUST427,2025-02-01,2025-02-09,2025-02-09,Closed,49,18,644.04,13.14,211,107,Site_E,Yes,0,89,364,4096,0,4096
EQ1048,DumpTruck,775G,2023,CUST230,2025-01-06,2025-01-09,2025-01-09,Closed,47,7,574.28,12.22,161,81,Site_B,No,0,87,352,1347,0,1347
EQ1049,Bulldozer,D7R2,2020,CUST277,2025-04-15,2025-04-26,2025-04-26,Closed,66,20,841.49,12.75,0,0,Site_A,No,0,93,311,6281,0,6281
EQ1050,Bulldozer,D8T,2018,CUST293,2025-02-24,2025-03-01,2025-03-01,Closed,28,10,372.05,13.29,0,0,Site_F,No,0,88,310,1995,0,1995
EQ1051,Loader,980M,2022,CUST388,2025-03-07,2025-03-21,2025-03-19,Closed,105,24,1330.66,12.67,292,311,Site_A,Yes,1,100,364,8106,0,8106
EQ1052,Excavator,320D2,2023,CUST480,2025-02-13,2025-02-20,2025-02-20,Closed,57,22,762.18,13.37,0,0,Site_E,Yes,0,85,335,3857,0,3857
EQ1053,Bulldozer,D6R2,2023,CUST430,2025-04-04,2025-04-09,2025-04-09,Closed,32,13,394.29,12.32,0,0,Site_E,No,0,87,368,2525,0,2525
EQ1054,Crane,330C,2022,CUST024,2025-03-18,2025-03-26,2025-03-26,Closed,62,10,740.25,11.94,0,0,Site_D,Yes,0,95,355,3168,0,3168
EQ1055,DumpTruck,773G,2022,CUST163,2025-01-10,2025-01-15,2025-01-15,Closed,26,11,334.72,12.87,123,57,Site_D,No,0,87,314,3000,0,3000
EQ1056,Excavator,323D3,2019,CUST147,2025-03-07,2025-03-11,2025-03-11,Closed,19,2,245.3,12.91,0,0,Site_B,Yes,0,93,311,1556,0,1556
EQ1057,Crane,330C,2023,CUST087,2025-03-23,2025-04-04,2025-04-04,Closed,77,23,1011.95,13.14,0,0,Site_A,No,0,90,303,6384,0,6384
EQ1058,Excavator,336D2,2021,CUST051,2025-01-31,2025-02-13,2025-02-13,Closed,100,28,1229.76,12.3,0,0,Site_C,Yes,0,98,341,5408,0,5408
EQ1059,DumpTruck,773G,2018,CUST104,2025-04-29,2025-05-09,2025-05-09,Closed,61,31,810.58,13.29,213,163,Site_B,Yes,1,100,365,5420,0,5420
EQ1060,Loader,966GC,2018,CUST138,2025-01-29,2025-02-09,2025-02-09,Closed,88,20,1052.06,11.96,314,229,Site_A,No,0,99,370,4994,0,4994
EQ1061,Excavator,336D2,2018,CUST209,2025-03-23,2025-03-28,2025-03-28,Closed,36,8,421.13,11.7,0,0,Site_F,Yes,0,85,334,2455,0,2455
EQ1062,Loader,980M,2018,CUST127,2025-04-21,2025-04-29,2025-04-29,Closed,51,25,596.78,11.7,210,54,Site_E,Yes,1,94,352,3712,0,3712
EQ1063,Excavator,323D3,2022,CUST105,2025-04-28,2025-05-09,2025-05-09,Closed,82,23,1050.01,12.8,0,0,Site_B,No,0,90,331,5357,0,5357
EQ1064,DumpTruck,777G,2021,CUST022,2025-02-20,2025-02-28,2025-02-28,Closed,42,21,555.25,13.22,99,78,Site_A,No,0,94,321,2800,0,2800
EQ1065,Excavator,336D2,2020,CUST307,2025-01-21,2025-01-28,2025-01-28,Closed,43,16,515.22,11.98,0,0,Site_C,No,0,96,327,3493,0,3493
EQ1066,Loader,966GC,2018,CUST083,2025-02-02,2025-02-14,2025-02-14,Closed,71,19,895.33,12.61,297,146,Site_F,Yes,1,94,311,5412,0,5412
EQ1067,Excavator,320D2,2023,CUST285,2025-02-26,2025-03-07,2025-03-07,Closed,70,22,930.02,13.29,0,0,Site_C,No,0,91,364,5355,0,5355
EQ1068,Crane,350C,2020,CUST326,2025-02-20,2025-02-23,2025-02-23,Closed,16,8,191.67,11.98,0,0,Site_C,No,0,93,331,1557,0,1557
EQ1069,Crane,330C,2019,CUST236,2025-04-26,2025-05-04,2025-05-04,Closed,61,14,751.43,12.32,0,0,Site_E,No,0,85,317,4120,0,4120
EQ1070,Excavator,323D3,2021,CUST003,2025-03-04,2025-03-07,2025-03-07,Closed,26,9,319.08,12.27,0,0,Site_A,Yes,2,98,362,1635,0,1635
EQ1071,DumpTruck,777G,2018,CUST404,2025-01-28,2025-02-06,2025-02-04,Closed,49,16,624.91,12.75,198,61,Site_F,Yes,0,85,356,4698,0,4698
EQ1072,Excavator,336D2,2021,CUST424,2025-02-11,2025-02-14,2025-02-14,Closed,32,1,388.02,12.13,0,0,Site_E,No,1,97,322,1692,0,1692
EQ1073,Excavator,320D2,2021,CUST190,2025-02-23,2025-03-06,2025-03-07,Overdue,69,20,829.7,12.02,0,0,Site_B,No,1,85,328,5940,100,6040
EQ1074,Excavator,336D2,2023,CUST472,2025-04-10,2025-04-15,2025-04-15,Closed,52,19,647.43,12.45,0,0,Site_F,No,0,91,311,2790,0,2790
EQ1075,Loader,980M,2020,CUST414,2025-03-27,2025-04-03,2025-04-03,Closed,64,18,787.73,12.31,296,117,Site_F,Yes,0,92,363,4179,0,4179
EQ1076,Crane,320C,2020,CUST253,2025-01-10,2025-01-18,2025-01-18,Closed,49,17,593.43,12.11,0,0,Site_F,Yes,0,85,325,4480,0,4480
EQ1077,DumpTruck,773G,2020,CUST292,2025-04-21,2025-05-02,2025-05-02,Closed,66,24,877.23,13.29,152,159,Site_E,No,0,90,370,4389,0,4389
EQ1078,Loader,980M,2023,CUST309,2025-02-03,2025-02-09,2025-02-09,Closed,49,21,610.55,12.46,170,119,Site_E,Yes,1,87,316,3240,0,3240
EQ1079,Excavator,320D2,2020,CUST478,2025-04-04,2025-04-13,2025-04-13,Closed,61,18,821.88,13.47,0,0,Site_E,Yes,0,93,324,5103,0,5103
EQ1080,Excavator,323D3,2023,CUST273,2025-01-28,2025-02-01,2025-02-01,Closed,35,2,466.18,13.32,0,0,Site_E,No,2,99,300,2360,0,2360
EQ1081,DumpTruck,777G,2023,CUST483,2025-04-07,2025-04-12,2025-04-12,Closed,28,4,377.5,13.48,99,39,Site_F,Yes,0,95,355,2830,0,2830
EQ1082,DumpTruck,775G,2018,CUST349,2025-01-10,2025-01-24,2025-01-24,Closed,90,29,1076.53,11.96,274,226,Site_E,No,0,100,346,6748,0,6748
EQ1083,Excavator,323D3,2019,CUST025,2025-02-01,2025-02-11,2025-02-11,Closed,84,17,1039.12,12.37,0,0,Site_C,No,1,99,340,3510,0,3510
EQ1084,DumpTruck,773G,2020,CUST042,2025-03-30,2025-04-03,2025-04-05,Overdue,20,14,234.25,11.71,81,59,Site_E,Yes,0,92,354,2380,200,2580
EQ1085,Excavator,320D2,2019,CUST085,2025-03-02,2025-03-14,2025-03-15,Overdue,79,20,962.51,12.18,0,0,Site_C,No,0,87,312,4284,100,4384
EQ1086,DumpTruck,775G,2018,CUST304,2025-01-25,2025-02-06,2025-02-04,Closed,79,31,909.21,11.51,232,162,Site_F,No,0,93,331,4524,0,4524
EQ1087,DumpTruck,773G,2020,CUST427,2025-04-06,2025-04-13,2025-04-13,Closed,54,20,637.49,11.81,223,127,Site_A,No,0,92,309,3836,0,3836
EQ1088,Loader,980M,2021,CUST392,2025-01-13,2025-01-21,2025-01-21,Closed,69,10,799.1,11.58,218,178,Site_A,No,1,88,310,4792,0,4792
EQ1089,Excavator,320D2,2021,CUST161,2025-04-04,2025-04-08,2025-04-08,Closed,24,3,286.09,11.92,0,0,Site_F,Yes,0,89,307,2340,0,2340
EQ1090,DumpTruck,773G,2020,CUST313,2025-02-28,2025-03-12,2025-03-11,Closed,83,23,1053.55,12.69,316,162,Site_F,No,1,87,313,6276,0,6276
EQ1091,Excavator,323D3,2018,CUST151,2025-04-26,2025-05-04,2025-05-05,Overdue,44,15,583.94,13.27,0,0,Site_D,No,0,88,352,3272,100,3372
EQ1092,Loader,980M,2022,CUST006,2025-03-15,2025-03-20,2025-03-20,Closed,38,4,450.63,11.86,101,39,Site_D,No,0,99,354,2875,0,2875
EQ1093,Loader,980M,2018,CUST174,2025-01-06,2025-01-10,2025-01-11,Overdue,34,9,421.41,12.39,112,87,Site_F,Yes,0,99,366,1736,100,1836
EQ1094,Loader,950GC,2018,CUST053,2025-02-06,2025-02-20,2025-02-21,Overdue,113,34,1305.9,11.56,506,291,Site_A,Yes,0,91,316,7182,100,7282
EQ1095,Loader,966GC,2020,CUST216,2025-03-27,2025-04-03,2025-04-03,Closed,43,11,523.55,12.18,139,86,Site_D,No,0,90,331,2695,0,2695
EQ1096,Excavator,320D2,2019,CUST160,2025-03-23,2025-04-04,2025-04-04,Closed,68,31,822.62,12.1,0,0,Site_E,No,1,96,339,5988,0,5988
EQ1097,Loader,950GC,2019,CUST241,2025-04-01,2025-04-13,2025-04-15,Overdue,72,23,928.26,12.89,188,135,Site_C,No,0,94,347,7176,200,7376
EQ1098,Excavator,323D3,2022,CUST337,2025-03-24,2025-03-31,2025-03-31,Closed,65,12,828.03,12.74,0,0,Site_F,Yes,1,86,330,3353,0,3353
EQ1099,Loader,950GC,2021,CUST177,2025-04-19,2025-05-01,2025-05-02,Overdue,90,23,1122.55,12.47,304,231,Site_B,Yes,1,91,308,5244,100,5344
EQ1100,Bulldozer,D8T,2021,CUST356,2025-02-13,2025-02-26,2025-02-26,Closed,96,25,1264.15,13.17,0,0,Site_F,No,0,95,342,6591,0,6591
EQ1101,Crane,330C,2020,CUST084,2025-03-22,2025-04-05,2025-04-06,Overdue,105,26,1306.3,12.44,0,0,Site_A,No,0,86,363,5684,100,5784
EQ1102,Excavator,323D3,2019,CUST355,2025-03-05,2025-03-15,2025-03-15,Closed,67,12,839.79,12.53,0,0,Site_B,No,0,91,330,4730,0,4730
EQ1103,Crane,350C,2021,CUST106,2025-02-07,2025-02-18,2025-02-19,Overdue,68,23,803.26,11.81,0,0,Site_D,Yes,0,85,346,3872,100,3972
EQ1104,Excavator,336D2,2018,CUST285,2025-01-30,2025-02-10,2025-02-10,Closed,58,28,686.81,11.84,0,0,Site_A,Yes,0,94,356,4389,0,4389
EQ1105,Loader,966GC,2018,CUST500,2025-04-09,2025-04-18,2025-04-18,Closed,50,18,641.29,12.83,227,75,Site_A,Yes,0,91,336,3546,0,3546
EQ1106,Bulldozer,D7R2,2023,CUST090,2025-02-13,2025-02-27,2025-02-27,Closed,89,28,1131.37,12.71,0,0,Site_C,Yes,0,90,325,4970,0,4970
EQ1107,Bulldozer,D7R2,2018,CUST011,2025-01-19,2025-01-24,2025-01-24,Closed,41,14,519.86,12.68,0,0,Site_F,Yes,0,97,314,2180,0,2180
EQ1108,Bulldozer,D7R2,2021,CUST123,2025-01-24,2025-01-31,2025-01-31,Closed,50,17,628.84,12.58,0,0,Site_C,No,0,90,367,4200,0,4200
EQ1109,Loader,966GC,2023,CUST034,2025-04-26,2025-05-04,2025-05-04,Closed,56,7,686.56,12.26,187,165,Site_A,Yes,0,89,324,3192,0,3192
EQ1110,Loader,966GC,2023,CUST192,2025-03-28,2025-04-10,2025-04-10,Closed,106,28,1250.77,11.8,393,159,Site_C,No,0,92,305,7085,0,7085
